PC1,PC2,PC3,PC4,PC5,PC6,PC7,Awards
-2.627638124441369,1.6125112354367832,0.6121677965273853,0.3931907684618119,-1.1092380309751446,-0.5053352468358929,-0.46416349806903523,0
-2.6100556416953,1.4510634691389737,-0.7497668347110779,0.3706733334228796,-0.2644769250767397,-0.20782181968017444,-0.033172615417374686,0
-0.2249704521419095,1.3419553024148108,-1.5832294569643746,-0.004188465798496548,-0.5192861727570234,1.7465212052322767,-0.06314931082634459,0
-2.398726837624283,0.023594955171176223,-0.20594795221310305,-0.005393177565849669,1.4979806175535277,0.6641626030743811,-0.6879760798052315,0
-1.2676581037468906,0.41688316481304555,-0.271222824984661,-0.5549519509844496,1.5935220926023077,0.7030843324508738,-0.8773786983414074,0
-1.7271786545880534,0.6408068114114849,-0.366036303791794,0.6374894357413406,-1.4068894544602513,1.3097873444983403,-0.5752893673046556,0
-2.31924073320813,0.19173063147291464,1.4220848932233348,-0.5624927065099714,0.08530139235885065,0.2437530754800303,-1.2475378416558873,0
-1.673420517448789,-0.16165211425216083,-1.1773250936712563,-0.38712011377934463,1.7560446352870929,-0.23648512981035033,-1.4431257693471282,0
-1.6249789873009108,0.8514201275527298,1.7495499023031613,-0.12257423553163185,0.31634119476438805,1.3287824520133442,-0.14328563543382855,0
-1.7609502049045025,-0.3410258152703204,-0.9984296254607432,1.1088893001686109,1.1335946484310147,0.5247802184689659,-1.122878778452114,0
-2.3577800027841405,1.4304233511293902,-1.29856553533972,2.4860250648266224,-0.19979426628071548,-0.2533783158849515,-0.3501737608456211,1
-0.9773962826082099,0.8033436865803173,1.5981498438956745,0.13128272791237028,-0.437646089766301,2.3045528603594696,-0.020712634192290465,0
-0.05781070196198057,0.8791967649787465,-1.5782791742876932,-0.41900563311919264,0.7135458772854724,2.0859132305212076,-0.4312551433204009,1
-0.5312147055471594,0.15758530425116768,-1.7719544351648315,-0.21704416704418708,0.4484998471721499,2.0612584952045543,-0.3497751255440718,0
-0.18588999086205105,0.5854196485093339,1.7903050906348374,-0.4626314264677851,0.007632456086052867,2.222676529148871,-1.0132393892021865,1
-1.7128755359454904,0.2945365782296602,0.3060851012800931,0.18988998629149456,0.40033846923134014,-0.5464417762502407,-1.8029302361417563,1
-1.1893016290245029,0.5948926533039268,-0.25895507850389127,1.2758133019166995,-0.12291104172940422,0.8363287138403995,-1.0830645703486768,0
0.6367629002559649,2.407566068037608,0.09811069541604953,-0.3878928336638111,2.7104155806099604,1.3980675474655355,-0.604579247347227,0
-0.4104759230832691,1.4212005528180822,-1.1558257937103344,-0.23744398364813707,-0.3940816415538899,2.1119258808889327,-0.12331315330421523,0
-1.943037833633945,1.4287052975309775,0.6441243879398949,0.43314395577215414,-1.0027073780239255,-0.4698489378115836,-0.8996033732250165,0
-1.6220062090716045,0.40060428285052946,1.220835958358196,-0.5107702174232642,-0.09377716003945459,1.5242510436796002,-0.3115672640552618,0
-1.8467875759414065,-0.523318609274415,0.9795003093742987,-0.3435933070043829,0.39353509146633536,0.667520241914279,-1.6948041577862891,0
0.1198997158323249,0.8022371876725294,0.930317376369455,0.13991415969890533,0.1797840279692519,1.5208849644147326,-0.7563651477489531,0
-2.0301417597669067,0.7656158713799993,-0.42552165636950245,-0.28756580191567666,-1.4963522074646294,0.16236874904008125,-0.894559095875621,0
-1.1652629689618932,-0.0025904456244772583,-0.6652404575819486,0.3086257197200744,0.8979576212601822,1.8318008810853776,-0.23814057130350702,0
-1.3424232487194099,0.7144049360124802,0.37711100228796596,-0.15624179257472062,-1.4149868930999285,-0.8290598810009155,-2.0950143653990465,0
-1.5634643374900745,0.1404754299902347,-0.23415400891629,0.043651906900321336,0.159094120519794,-0.7567864189915067,-2.042469112832198,0
-0.7943124330402609,-0.08285252237302879,-1.5953782409726878,2.9581479083172333,-0.6336610528126371,0.2424466991575367,-2.1487758107998878,0
-0.17505274837808443,0.6219727530614748,-1.6774644110961807,-0.27972348896423915,-0.10045827417880553,-0.42490938697649555,-1.953486781697515,0
-1.308663220926375,1.1734811553717737,1.1339952598482137,0.07927531024915267,0.1448998066091385,1.639159844809344,0.15858859794568078,0
-0.9704359637114663,1.8635329412431954,-0.042394521945697504,-0.45079892283858497,1.341998258238172,1.2975787842005568,0.2270055594544296,0
-0.2617503226065746,2.1787245583567216,1.4324522807681628,-0.41911314537247735,-0.8441940617616248,1.7440752163762712,-0.26962146915491236,1
-0.11745165422258949,2.3539650540535257,0.550911280798334,-0.23274350577238465,-1.0826859345562618,1.7272252716849632,-0.20164323215597213,0
-0.17205236181914027,-0.785561991878745,-0.763000699027871,-1.1089320935793898,0.1942723335458467,1.6901723884291027,-1.5492587253712593,0
-1.5495392181510512,2.2171243220624457,0.2610755038818616,-0.3438064254591705,1.939034313961022,0.1328458650113281,-0.0506922647038096,0
-1.4477852266123448,2.481496838541675,0.7155239725308324,0.04547577308214804,0.6525359261607006,-0.1551025440250853,-0.4373444402921891,0
-1.4440470260682312,2.616172461327349,0.8919227156671766,0.018768678445295596,-0.5650920464821693,-0.5405863294251863,-0.729342331505355,1
-1.32548709132936,1.4355030383877851,-0.1718669139210005,-0.45491672712835485,1.4077300317797417,1.1784759732944277,0.3003659814781354,1
-0.5301645768260531,1.1618629694788882,-1.4790415584948606,-0.6532581606461683,0.043714499107360597,2.253286577475167,-0.12001445758397285,0
-1.1313682783698844,0.44235472232168743,-0.3947426777339527,0.2731454190148486,1.2524604036224483,1.9727044099184847,-0.21631124191010884,0
-1.8815528895682752,-0.7912851902546703,-0.27030914123397654,2.2255653654462084,1.3318106946972337,0.9721193363519766,-1.7914648449995978,0
-0.42291352301271384,0.4108820973244234,-0.09302744399600536,-0.3600087373535175,1.8184011774454276,0.4869145758302606,-1.938950805346493,0
-1.2800070701303818,1.0536429471612083,0.5550027242495689,0.29286283962452875,-1.361256151873422,1.1174446315844269,-0.6253623488355121,0
