PC3,PC5,Awards
0.0018046031395878752,0.008825784904252995,0
0.011915262459036138,0.030855874704641923,0
0.019655085558626186,-0.0015664692127995098,1
-0.027917466544826776,-0.00965118182565172,0
-0.01035868028021244,0.010752826833863903,0
-0.0049740991117766375,-0.013782658450497446,0
-0.005120336765649128,0.019240266150768737,0
-0.0022733903017973325,0.02556156403819713,0
-0.011424199752732414,0.03968054007587612,0
0.027317474965168214,-0.013651385373933542,0
0.008045167843357964,-0.01737293248441222,0
-0.009185751943467043,0.016167045369060436,0
-0.009519567801010428,-0.00011335741432069988,0
0.07798855643932615,0.007622101960691409,0
0.0004941571430387285,0.015309920790247598,0
-0.015618987533886677,-0.04336871298266261,0
-0.012211630856518284,-0.014106991469404589,0
-0.03177624493800137,0.04978089768058706,0
-0.05090334262161182,0.029921961470859588,0
0.06615359584693618,0.004923576059015258,1
0.008916659039294492,0.026801223788338945,0
-0.01695911926302542,-0.0010911845730238712,0
0.014805717005608905,0.013312401088859891,0
-0.02235649829681558,0.0007929775206155033,0
-0.051070093715381105,-0.0008271108611105054,0
-0.012783490171836756,0.012508794103882894,1
-0.008150240823585248,-0.018347078440365924,1
-0.016533927164620803,-0.008272671808354606,0
-0.042447696578895924,-0.015358442659307593,0
-0.020563430515082196,-0.015810052627392577,0
0.06407354325683633,0.0015642807667332306,1
-0.015088245895589726,-0.0004385407105491984,0
0.0015726208408872275,-0.012551411190765523,0
-0.016138128584108225,-0.04353397332854996,0
-0.031048798619980316,-0.022017625673814118,0
0.005640957245403556,-0.010456024341525011,0
-0.01062707102014775,-0.011154627141553738,1
0.0024307710630741206,-0.022429260112778716,0
-0.03446149173970522,-0.02448930958969257,0
-0.019043819947241483,-0.023453286566138796,0
-0.028264415526364804,-0.020679171527383248,0
-0.03862963671187284,-0.023217286848528484,0
-0.05035975306839654,-0.02246337066185037,0
-0.02121955614243042,-0.011907652359292826,0
-0.009177485239656849,-0.016219329346109465,0
-0.03081096914436917,-0.010098559220614525,0
-0.034426160148581735,-0.008224281218356666,0
-0.006534662262506021,-0.014046673766377232,0
-0.009841124576016274,0.013902893105848399,1
-0.004074670379529234,0.022349674246197052,0
-0.011860563143694039,0.011593158919687273,0
-0.013023935851201015,0.046903763694892305,0
0.021033196650290385,0.03490213764683709,0
-0.008597904491480691,-0.007852510240573958,0
-0.015606359668844383,0.018894660396888703,0
0.0014907119899650976,0.009984301574764586,0
-0.04972094777694007,0.023251221412271126,0
0.04585178883024799,0.004514750631889728,1
-0.006834142380014855,0.03041267239199543,0
0.05968473724622591,0.005519725240786903,1
0.021298883712914482,-0.05987526845280234,0
0.022552700927970643,-0.009093953497161114,1
0.00040449870740418735,-0.004920735074228317,1
-0.0061608963466192775,0.0076413712757251884,0
0.009738802977704741,-0.007231235094602114,0
-0.01892087143926915,0.001733549576181404,0
-0.007113476308389562,0.012442302629930721,0
0.03757927299197732,0.00013005031362501107,0
-0.002355749668695678,0.02753253556109118,0
0.008802159468467526,-0.006497366001922325,0
-0.04569168668304166,-0.07627219833697445,0
-0.03242941278153017,-0.0205267795287392,0
-0.008976847731719445,-0.0020023092959101903,1
-9.015701222235912e-05,-0.05651402979496978,0
0.018406641849193828,0.012283823544514625,0
0.0023577575985255362,0.00915001648860089,0
-0.0058029079828266356,0.01279289876644619,0
0.0019157083472018373,0.009036491674069882,0
-0.04853110696078269,0.02962263529782521,0
-0.019977400414153832,0.024421039451075516,0
-0.0406219394773224,0.03317888109945241,0
-0.01023529619428151,0.01341844787403713,0
0.02421272563341811,0.03968776141298094,0
0.019731872754004766,-0.09455776083684399,1
-0.0009354171706109197,0.04111037450205118,0
0.084124514447924,0.00022151721919592805,0
0.015152815193355693,0.012647285877786237,1
0.018417602018106653,0.0448699526387161,0
0.025422354412647067,0.004973101154195935,1
-0.014814754700960251,-0.0646133892018312,0
-0.003468757496087348,0.011047297568425792,0
0.031040433513626526,0.012700231340298124,0
-0.009199727549736046,-0.01229229338992117,0
-0.014053861215913557,0.03165507767484769,0
0.006640057486691323,-0.012458138235512999,0
-0.0033364613411405505,0.013480810367743323,0
0.015166222021451682,-0.019657389604862026,0
0.009053037093916926,-0.031944502602974816,0
0.01305206082265908,0.014678972877607839,0
-0.015191105337232818,0.041956461606921756,0
0.015469038106558655,-0.01208631485154956,1
0.0004604860699235261,0.01586613496771657,1
-0.013976553815039379,0.012930011546901626,0
-0.004729150841111777,-0.07079056732824042,0
-0.06158978826507429,-0.04822979071784452,0
0.009652561465672059,0.02568831405952513,0
-0.00231120919631538,0.016596845062719016,0
-0.016240337364407834,-0.030254678150133118,0
-0.05400119607755071,0.03261738472886686,0
-0.023668589200407472,0.019880088588328227,0
-0.008239196613528054,-0.045660318410578604,0
-0.011903137655650731,0.029693002386354472,0
-0.003527555850355763,-0.03106896030578586,0
0.017623878132879283,0.03973480196193194,0
0.026516066513317255,-0.0033878472909640136,1
-0.05789040668942234,-0.03266131303054494,0
0.006280648474247207,0.01949065523259142,0
0.05723582052274626,-0.06072914012700141,0
0.0804759905853551,-0.005378301536449744,1
-0.003739913067866157,-0.010910832623919942,0
-0.005131603142400057,0.009976382710353435,0
-0.03539050677549582,-0.04913070672869694,0
-0.034902117371499355,0.025337589026989293,0
-0.043436510609256455,0.03037538755341367,0
0.01325568937878926,-0.01968024265859203,0
0.003977282487635913,0.03338034528360787,0
-0.013408636533246605,0.028068644678254796,0
0.08751927949236689,0.01778613111124872,0
-0.013525443290603,-0.0043827028308536945,0
0.09108759942677978,0.021755060675603167,0
-0.013075754028098956,0.04246917125511243,0
-0.06832643869330024,0.014071130862907138,0
-0.022570109668094186,0.009160714144883314,0
-0.0001362436228997921,0.033184227497509544,0
0.01610258606236082,-0.01126499648867909,0
-0.004473020945479205,0.02464945742645036,1
0.016059972904336754,0.021811009887382125,0
0.021473079939650565,0.033415488486624824,0
-0.001230659680110915,0.01251356488879682,0
-0.019468411185586003,0.021319508448718678,0
-0.012196758285742081,0.016675653550188612,0
0.002112075791621649,0.024157636404921988,1
0.006828045542160782,0.010220239250710571,0
0.0073980056536026625,-0.008510656562703783,1
0.009453261952321866,-0.0031546012833966706,0
-0.059305804055916886,-0.013035403211171763,0
-0.013101691168155464,-0.09852563937110197,0
0.0035277317381040576,-0.06762885367831538,0
-0.01324660121293069,0.02441856206761767,0
-0.013430918039590956,0.025972200195229854,0
0.015865930169153046,0.008986870053875157,0
-0.02176207835348809,0.01534523317203611,0
0.01721822120363692,0.01665173598728257,0
0.009635980243388468,0.013994523920789833,1
0.013899388671222894,0.026827091546420243,0
-0.01096355224032512,-0.020640733107039778,0
-0.005373284182535704,0.02804758280990005,0
-0.03475656613924605,-0.01274248020550264,0
-0.023607575049176804,0.007365672922629757,0
0.005104100945169625,0.03019328470234531,0
0.036509690696378175,0.017526774399148425,0
-0.013705185026936179,-0.066385689222577,0
-0.012790679556149211,0.0311500204252802,0
-0.0060395997361611725,0.023440563026701205,0
-0.046715167667596605,0.01160705500798926,0
0.009266535274799394,0.03964219891561861,0
-0.0008384422455769934,-0.005172711238089176,1
-0.011676853783366678,-0.0307596085435593,0
-0.007417071144346322,-0.0013896020719512431,0
0.00041331507256589804,-0.0009507288686464423,0
-0.04400548432574505,-0.006198654762604322,0
0.019603868688093825,0.02154763230484171,0
0.005413788536825553,0.028100352747065745,0
-0.0008358357122628712,0.026714226093779006,1
-0.024268200933625233,0.006851889040957567,0
-0.03337137101250538,-0.0021756251483914363,0
0.014622033877144645,0.016238054701343888,0
0.019918090050507656,-0.012256711204168531,0
-0.007859619399088138,0.029124372466572082,0
0.01668871910194964,0.024881220740712313,1
-0.0012003736081172712,0.03155869327917274,0
-0.013142898526943971,-0.011879416282992512,0
-0.00944745257041075,0.010998935892771318,0
-0.033188915016653546,0.006843760235040139,0
0.028450131061041984,-0.062261200533717316,1
-0.07255808863261763,-0.066990479333118,0
-0.005320178739284353,-0.07501923560473789,0
0.02560897651455012,-0.02678859981426407,2
-0.011882742709781595,-0.01696989396026163,0
-0.02800891855057871,-0.023556295206492304,0
0.019313596461070247,-0.021458295014935812,1
-0.00836004595525506,0.0006937698887277751,0
-0.013269441031113586,0.031118448519175432,0
-0.012788376453239405,-0.004395989400344205,0
0.0009387322586427386,0.012199582307324775,0
0.008136670450544687,-0.04155915787317362,0
-0.011220652827755369,-0.023185318023389207,0
0.001515876780359943,-0.05030628678424236,0
-0.002205419341499837,-0.018832058019110823,1
0.01732461122137304,0.012262001907077207,0
-0.024881548332714297,0.0252242225351015,0
-0.03015745048327874,-0.014665154100758901,0
0.011788659623612367,0.008326032518936459,0
-0.014793314952675512,0.012850791341944232,0
-0.027662248839019497,-0.00717721822170057,0
-0.01591036617353169,0.048182608853411246,0
-0.024919266929201236,0.03587480624631806,0
-0.008610513927235972,0.04148936541362892,0
-0.006756585802498386,0.026535434191824487,0
-0.0035686002470430903,0.010944897257056893,0
0.004508133994851171,0.012408006043619075,0
0.011521573043207866,-0.018732186396376388,0
0.030151057962436122,0.03895294710670441,0
0.002461580974102561,-0.05275991668206963,0
0.027461597074792933,0.0012224073962727679,0
0.02029251630861738,0.017646604794396833,1
0.026459571160439798,0.015279680093246727,0
0.021632616689924833,0.008473981312377591,0
0.003874177557292953,0.03701773440959742,0
0.0007104386831403499,0.010549305604993134,0
-0.008628225298939201,-0.02881450034451979,0
-0.01895528166642287,0.04135032767019738,0
-0.05499438829622636,0.025893217312760772,0
-0.035561300146018784,-0.020164153631683782,0
0.06125075238034677,-0.014872874744499135,1
-0.0440623814237672,0.02559770397369645,0
-0.005131622589919143,0.027146852057279777,0
0.027910589682389977,0.007227991043181383,0
0.05504748765239525,0.006396772714423059,0
0.013148336565600867,0.008134725117642105,0
-0.05446465773672938,-0.008981044273363705,0
-0.005096777394922021,0.0357254817480885,0
0.002470498371200815,-0.022834295040104244,0
0.00823383672329373,0.01806793763004698,0
-0.0031251080873494065,0.010571819432354088,0
-0.019583348960705377,-0.08178665085897863,0
-0.02599461286068255,-0.0758288545028478,0
-0.015218291052421291,-0.07269222992146608,0
-0.016054639874104392,0.02808042495393976,0
-0.017824010730518224,0.029747280603577973,0
-0.018762402566913354,0.019953355098604075,0
0.006963077314742108,0.01608789754209714,1
0.02191985014068503,-0.0017942354814444545,1
0.013351025606302571,0.0034110134751802854,0
0.03018281893810255,-0.0016076164974984917,0
-0.00967470481836875,0.008429022540179194,0
0.0010511957703290013,0.00789462539322625,0
-0.00038922768390308463,-0.0053127862500195015,0
0.07149077416797128,-0.028637348175387947,0
0.005249105697042424,-0.005255262866424586,0
0.009709181630860491,0.018493970942980924,0
0.04151853803367518,-0.012412926625823602,0
-0.023132448240733215,-0.07973238100172464,0
-0.010926307026325086,0.026682910548835082,0
-0.013291590553388565,-0.003026328418243359,0
0.007581776906311565,0.019126667796841867,0
-0.0006718901403240878,0.02733277224123209,0
-0.014825987361836419,-0.01118299576764841,0
0.027772225198749077,-0.01134010838670014,0
-0.008614350538838397,0.01439671324068848,0
0.018527253033708918,0.028821878855695687,0
-0.007683098458166244,0.04106382980094194,0
-0.008699192195739811,0.012298599147721835,0
-0.05291835769777577,-0.003967530095098214,0
-0.007035880645678379,-0.018936915687247653,0
-0.011344782267885656,0.009950468955211646,0
-0.011842752195707,0.015880856725242788,0
-0.01514003114168931,-0.009509542348850925,0
-0.022635008137435367,0.029478467186121078,1
-0.025073799218835662,0.02795340162922434,0
0.0059365795113126155,0.036785115354363504,0
-0.003978214862646966,0.02715643258028781,1
0.004701828962335724,0.02606266122355369,0
-0.008391037255856399,0.017563429669208337,0
-0.010603985615442374,0.023844620825530075,0
-0.053684491047115375,-0.006868316324124544,0
0.08036468974914174,-0.004795908632621822,0
0.005213426034119959,-0.022942604781247777,0
-0.010484666863930068,0.018884056790816717,0
-0.011455761305343136,0.03871176186293376,0
-0.0064999515292063674,0.03429429067422772,0
0.01112599409259948,0.016114957695529605,1
0.006209140778217248,0.017365731069446784,0
0.006756155687646172,0.001899013161734817,0
0.009128135205978983,0.006475198623935752,0
0.001815651548233628,0.00398244274973815,1
0.01885414735949984,0.011412866222657728,0
-0.004306222360356255,0.030136780750671617,0
0.018811870185464354,-0.038556118325427574,0
0.017532661325877497,-0.040263604296392766,0
0.02880824256971947,-0.040510552386281456,0
0.002564294582215131,0.02032140092742438,0
-0.014494542971919964,0.020224613925641382,0
0.009138443749703877,-0.07618189247525668,0
0.0742129233574013,-0.10246041942468849,0
-0.018212578754974996,0.02881035119866951,0
0.023063853341136864,0.0022156641219376466,0
0.01429963764239519,0.007084714729823916,0
-0.00596650329696159,-0.02056766418458143,0
0.004426832363821402,-0.005196947583038374,1
0.0045044529808368795,0.016012488977210013,0
-0.018068082139981585,0.007984763446310904,1
0.08618407649759076,-0.0028793306350247544,1
0.013177340124492795,-0.022758435250565857,1
-0.023666464003267062,-0.02307649186345118,0
-0.023288274908641028,0.027077921705577948,0
-0.015312979905732636,-0.010260944113931978,0
-0.016326392562480526,-0.01202590648027189,0
-0.007230559231470404,-0.01879267536737074,0
-0.010470681303263627,0.025541515097150833,0
0.018670898118372324,-0.015200526695869984,1
-0.0028740634020031504,0.016071636639937704,0
-0.020364151399107727,0.013535462826698381,0
0.08858781170835969,0.0016575113775612865,0
0.07517530175631315,-0.016933429390189787,0
-0.0028224260968689346,0.008865108348376808,1
-0.01729230270875869,0.02753903957761759,0
-0.03599837207495881,-0.021124314612477907,0
-0.052324442857451865,-0.022288628912635423,0
-0.038654940922655555,-0.030450230720356186,0
-0.016692755512672488,-0.029284634182697413,0
-0.031710558743560054,-0.024528759797870378,0
-0.02842307494522436,-0.02385739981984439,1
-0.01016957097596528,-0.02212199543406085,0
-0.031397754704599594,-0.02519309011023993,0
-0.019721640950940686,-0.027412843022214868,0
-0.013296230717081753,-0.026877246654979488,1
-0.039605233077037415,-0.027149775445680566,0
-0.015782212922901037,-0.012206680797241989,0
-0.02587835947163728,-0.02621380796756717,0
-0.02857717275833693,-0.03127241499203063,0
0.0007035157806946626,-0.0367159592630434,0
-0.05341061342575254,-0.029326919749428505,0
-0.05737078152362682,-0.02829439801079901,0
-0.04823517956692635,-0.03134112513802625,0
-0.008545053571785066,-0.0027417593853038542,0
0.009067517243783511,0.01559250254245712,1
-0.018711537574185925,0.03032146742283967,0
0.0014968433559495375,-0.016635086269291985,0
0.008754860280257426,0.012277459561997772,0
0.012901262528077235,0.021993702120941264,0
-0.013234094667302184,0.012076336381982083,0
0.01631749812576631,0.006825028445697393,0
0.0045890308812820465,0.004624380612451172,0
-0.01936401511367916,0.02742190968231468,0
0.022171158242534957,0.008235016534791336,0
-0.004452167373364817,-0.06769301863894205,0
-0.008022703947272477,0.01640220964507642,0
0.0206151947064157,-0.014182793679810431,1
0.0028109491278344146,0.005123311976009009,0
-0.004121093190313961,0.012503874018060213,0
-0.007114025531451909,0.02090594656721728,0
0.01134931330642749,0.019629053969007725,0
0.008125318887728765,-0.0007968394478070556,0
0.030527781391203677,0.005503233329834008,1
-0.01683040203820734,-0.003795091896732579,0
-0.057640802716196385,-0.047053669811221235,0
0.08650449781722096,-0.015208100546561854,0
0.06692891809628573,-0.060229015849561716,0
0.09022324187616175,0.016443401044208446,0
-0.056875404292794536,-0.01621714559294754,0
0.016278588668661387,0.00605473682484177,0
0.024263569247661213,0.01656951250631249,0
0.011042142387077354,0.021665944625756103,0
0.03129816794405587,-0.02220845762192332,0
-0.02857931037876042,-0.001956422676763608,0
-0.0032290700397008673,0.023619766325740102,0
0.036421207037913385,0.03977659641899846,0
0.005301727305379473,0.0383746180596811,0
-0.0014436317368442548,0.03782725934889961,0
0.013188228322946033,0.005423933942655543,0
0.06758088383103625,0.013936432500589136,0
0.08956935049325497,0.023374846751998312,0
-0.0033447727677179736,0.033950824774571904,0
-0.0023080954643045874,0.016046214704465735,0
-0.021250339515411738,-0.0018669947959718096,0
-0.010310757676728816,0.01002676420641173,0
0.08865517377636647,0.01836253906147227,0
0.0038878520610645456,0.023858785345517268,0
0.0038806381687327396,0.02715077246334687,0
0.020757150412514778,0.001963258532286404,1
0.010415812835268516,0.010748884746931532,0
-0.020463239546341085,0.010197680977539016,0
0.0662717830815593,-0.0992446241801816,0
-0.031151060429692685,-0.004979691404249195,0
-0.007462305166272136,0.010073033806297439,0
-0.01644628826922415,0.01527711818598587,0
-0.00950946989666322,0.014910206935285383,1
-0.007988952240968973,0.013312034901955379,0
-0.010109417078736433,0.0033153161177631933,0
-0.003930135862581195,-0.013503799021738616,0
0.006275899692275714,-0.036747295693583225,0
-0.014157706889290654,0.03628433986624282,0
0.0014686364379116559,0.03826521338596576,0
-0.012330614806942083,0.01741207220017775,0
0.0009817656100649618,0.015099165282789265,0
0.0020011111100377843,0.018191966497703316,0
0.0033415818789692122,0.023704841217737825,0
-0.003085220216961346,0.0018944112145843413,1
0.007926442868328257,0.020469547957929737,0
-0.008291940209252465,-0.0017651907084161212,0
-0.002758935618633347,0.02498289751095143,0
0.0014235327557528073,0.01998241922636263,0
-0.003985988088323435,0.021701642486329623,0
-0.006672737122143841,0.017346726705062175,0
3.2139060347040495e-06,-0.004040054745118427,0
2.689336347399631e-05,0.015252592176444448,0
0.01144950274714274,-0.019392131923234676,0
-0.03178643863124327,-0.02563406098982529,0
-0.030197044148745092,0.0022170963243266263,0
0.02082402165091517,-0.009317886167348933,0
-0.02382636214134502,-0.018030394664524413,0
-0.03100629686521127,-0.050811859698002844,0
-0.04519715716195648,-0.025484633005150914,0
-0.012006219006176605,-0.023985200067237727,0
-0.023102862463155623,-0.021779508183390497,0
0.001262106051479876,0.034291962012780036,0
0.015491720447346383,-0.012014150180061176,0
-0.017849219440307672,-0.016310516015667284,0
-0.016544794309514874,0.022316727055290052,0
-0.004700907211708497,-0.0175649465039535,0
-0.02888343702323973,-0.007674775895192508,0
0.0512611493927085,-0.033912911414273994,1
0.011689040266600986,-0.011767966449831265,0
-0.005911051278004815,0.026761644238856033,0
-0.00828453452907161,-0.012990296647377312,0
0.008294399288237424,-0.011354568523256042,0
-0.018892167182579855,0.0030202791957161953,0
0.0268159934896138,-0.0027956592654113763,1
0.0395411539556457,-0.049158249337635504,0
-0.0014617642209147823,-0.003897895439182482,1
0.03847659269338423,-0.002556096812577525,0
0.007119096390751006,-0.05987804309308722,0
0.0007390602859833193,0.001193185661768088,1
-0.0038352849791950367,0.02500854548496394,0
0.013552696075193394,0.010214157664125794,0
0.0424820021302014,0.003847798990627122,0
0.012354931167101525,0.0063636309629368165,0
0.01033412468441382,0.020895613968529177,0
0.012563097675791243,0.024392243097051205,0
0.011334823636693381,0.01995098170288776,0
-0.005192994213123254,0.01736271782216851,0
0.009324904416681459,0.01035779165807372,0
0.008354600591494087,0.023971182942107806,0
0.052910037421220475,0.0011847965821606382,0
-0.004571221704949491,0.010259650323801668,0
-0.015160355111608516,0.011342192463928558,0
0.00489195533778773,-0.013512130366398617,1
-0.011645552060059489,0.017499969282177383,0
-0.019038600879334896,0.0017786106944737141,0
0.06211823546046906,-0.0611122932583826,0
-0.021319846869195042,0.03832923150659446,0
-0.008738428969627617,0.029102094370824946,0
-0.011895683612652145,0.019444990870002926,0
-0.004411222661494401,-0.026564088376132965,0
-0.011135884811165063,0.025941315225630212,0
-0.0611221999067607,-0.08012987692811988,0
0.020590849020202716,-0.04392590999505052,0
-0.010840984415133767,0.011914274892686816,0
0.0012240238649115416,0.012743013571035872,0
-0.04397498073313668,-0.02742129713690526,0
-0.013416636754303025,-0.0032214533203457803,0
-0.019783045493149583,0.035952664911680976,0
-0.011361791912530832,0.027020105467662914,0
0.011328804192926829,0.027980231044642215,0
0.002560158498277351,0.004041050006283002,0
0.0372256701083508,0.005922688723041681,0
0.005990854146603822,-0.03372739023011203,0
0.0057316855828218475,-0.0027929257836872006,0
0.006235400300942405,0.010890204667079089,0
0.017042356913321954,0.006074808360191018,0
-0.006354710201308135,0.02197493415321254,0
-0.05850831550089267,-0.03600035064510943,0
0.004602011343159372,0.030279214016436566,0
-0.013446937091730869,0.014678258418728905,0
0.019785790288007015,0.0003809993535330605,0
-0.010563816400471476,0.019740225396369753,0
0.015998808373262532,0.0028945811061641792,0
-0.015187546184487428,0.028660886297285894,0
-0.005683494622108117,0.01870485522396902,1
0.017266236272380175,-0.010384671000935954,0
-0.01435198876544037,0.02674028307759771,0
-0.006214808944664161,-0.018012549142066937,0
-0.00702050042178536,0.004825964678627217,0
-0.01187747896195861,0.031568179646252956,0
0.02499964162004203,0.0014823636430471544,1
-0.06597998375529006,-0.057525788830561184,0
-0.06668898140278409,-0.01661617020421525,0
-0.021886489937213663,0.027182569553085192,0
-0.02099488367558037,0.022072367929264664,0
-0.017385015501351183,0.04355346803770879,0
0.02345020581115708,0.032546052003912945,0
-0.006534465078931501,0.011320534223307456,0
-0.020919030568480254,0.002809326337412264,0
0.01033327037281415,0.020670315632682294,0
-0.003090120496596311,0.034961040382348374,0
-0.017845594953867786,-0.015938566422263472,0
-0.00545645235428566,0.01466777104372086,1
-0.008068735242215328,0.023793094741729054,0
-0.020637359912040507,0.012169405589380455,0
0.004266724836586404,0.028842977479217255,0
-0.017016353580582295,0.014202696152410852,0
-0.04470924212781253,-0.03598655893027617,0
-0.007406288865392605,0.03497074814861515,0
-0.013162053739525326,0.035109777449082814,0
0.03668063451696116,5.669471137931738e-05,1
0.012597179511433208,0.007054568442140328,0
-0.01670900977884395,0.024010607531598265,1
-0.01074856906818704,0.02657985065620088,1
0.07089208072329771,0.004376322210826057,1
0.003643036923564341,0.030899022407795063,0
0.02887124361930482,0.0029877776864601965,0
0.05320995875828806,-0.00830519271677947,1
0.07286070825815338,-0.0011086151884435163,2
-0.0031134630674725765,0.010212110638338398,0
-0.026205376662502874,0.014759406392976819,0
-0.030771940356440312,0.015367926664992135,0
-0.024952256403298817,0.011263121482036195,0
0.02342509984013313,4.9369987736177335e-05,0
0.01696077330068686,-0.01681108984775002,0
0.03838151987773526,0.0026083310576540744,0
0.014856894170556896,-0.0024599602448566083,0
-0.016506904359394243,0.009795792869002881,0
-0.000715177172596669,0.014895188167047711,0
-0.008432116754136763,-0.03909643669239036,0
0.0013822576390560295,-0.04413267967157513,0
-0.04767866250004136,-0.01600918776204948,0
-0.020370764683883193,2.3168996834904473e-05,0
0.013745682044603405,-0.028694606026141063,0
0.009686964063758671,0.04273009380893268,0
-0.024459881337898302,0.0336977963445739,0
-0.06726357921641131,-0.032040646746560805,0
0.03971289022590461,0.032089790966217835,0
-0.010798141697132372,0.044254825784342734,0
-0.01966972593218363,0.009298340084510968,0
-0.008699954635631507,-0.02074799410091405,0
-0.003394918007713492,0.0331222255134639,0
-0.004532718579457448,0.02359176141419575,0
0.08466998564369806,0.028235214313217117,0
0.046616696766603176,-0.0029548363605161753,0
-0.008088331159216911,0.02028204790427243,0
-0.017133431277026247,0.016990603297247525,0
-0.0011307206152258097,0.03848282892991471,0
